"u","area_q025","area_q50","area_q975","area_MAP","u_from","u_to","land_use_change","time"
"crops_to_urban",5.26989190208489,53.366103435193,138.026839397063,27.9817428997074,"crops","urban","crops_to_urban",2003
"crops_to_woods",3.11629356374795,43.7292171428492,126.470946968662,74.1955215769644,"crops","woods","crops_to_woods",2003
"grass_to_crops",281.52155343835,402.716520307562,519.130246392521,427.258709431402,"grass","crops","grass_to_crops",2003
"grass_to_other",0.620891825821916,21.4742362216322,84.7653100447886,31.5861945748205,"grass","other","grass_to_other",2003
"grass_to_rough",410.230274362115,534.998392056967,668.668252650678,542.929591198141,"grass","rough","grass_to_rough",2003
"grass_to_urban",3.16739523791767,50.3730170626737,125.273763566238,90.5853313378167,"grass","urban","grass_to_urban",2003
"grass_to_woods",2.51469892617127,40.9225418803761,135.017508432615,18.9411203211361,"grass","woods","grass_to_woods",2003
"other_to_crops",1.05214523769704,25.6496137820237,85.8304322726985,13.5801042026832,"other","crops","other_to_crops",2003
"other_to_grass",0.697588305329658,21.8929415564497,72.7474844024395,8.31713058837787,"other","grass","other_to_grass",2003
"other_to_rough",0.817375191776703,24.7339775721802,80.1693491471781,14.6298868062959,"other","rough","other_to_rough",2003
"other_to_urban",0.788537441169512,18.6986434530193,66.6488910784155,21.8020762603496,"other","urban","other_to_urban",2003
"other_to_woods",0.383098627472741,17.1187224584756,66.0462022321276,20.0347249304566,"other","woods","other_to_woods",2003
"rough_to_crops",22.1517863294669,98.0291534809123,190.770469100662,118.747185589423,"rough","crops","rough_to_crops",2003
"rough_to_grass",495.081502687827,639.575659566686,761.474536703037,621.899826929402,"rough","grass","rough_to_grass",2003
"rough_to_other",3.63297038707519,54.8574510521917,137.697389917059,40.9183729390917,"rough","other","rough_to_other",2003
"rough_to_urban",2.4518237538536,53.063907702997,136.706245317017,69.1200724542562,"rough","urban","rough_to_urban",2003
"rough_to_woods",8.651434820725,109.066179605244,213.5312624755,111.704794904012,"rough","woods","rough_to_woods",2003
"urban_to_crops",1.23968727472378,27.8016485077661,89.4188133684604,22.060512598968,"urban","crops","urban_to_crops",2003
"urban_to_grass",2.39092487447769,41.6249583257483,113.743813501916,12.2804805960562,"urban","grass","urban_to_grass",2003
"urban_to_other",0.784028862396388,18.0156130637179,67.5413678812973,3.7855109593131,"urban","other","urban_to_other",2003
"urban_to_rough",1.1538126340543,30.4812016637342,89.217849288339,56.1724696655107,"urban","rough","urban_to_rough",2003
"urban_to_woods",1.57427525865258,24.2771588689673,83.1454728412572,21.2868032849551,"urban","woods","urban_to_woods",2003
"woods_to_crops",0.902441315257585,25.9726313182952,83.5029955613655,9.652660436742,"woods","crops","woods_to_crops",2003
"woods_to_grass",0.610634170387421,27.5800846422933,90.8060838602157,49.2486322421507,"woods","grass","woods_to_grass",2003
"woods_to_other",0.603336506156179,16.7573047934983,63.3433216419398,1.6207215517437,"woods","other","woods_to_other",2003
"woods_to_rough",1.88893221834678,32.3454640865906,103.674174626157,35.5505386769107,"woods","rough","woods_to_rough",2003
"woods_to_urban",0.768423636709986,15.6289257059628,60.5362459039568,4.51503418838455,"woods","urban","woods_to_urban",2003
"crops_to_grass",523.434751795255,660.27832492256,797.956775399885,674.874323663245,"crops","grass","crops_to_grass",2004
"crops_to_other",1.92150033756188,29.3874099422318,85.7608889048723,4.82130225846883,"crops","other","crops_to_other",2004
"crops_to_rough",34.1738193620805,143.170227649776,247.82247869071,160.954781355098,"crops","rough","crops_to_rough",2004
"crops_to_urban",4.12575294076778,61.6472196168906,136.901704365648,44.3628210829236,"crops","urban","crops_to_urban",2004
"crops_to_woods",2.92349053954904,52.3239131895796,127.801624428375,25.7549113643854,"crops","woods","crops_to_woods",2004
"grass_to_crops",313.082148497105,432.127378133784,550.984215669799,444.63819207562,"grass","crops","grass_to_crops",2004
"grass_to_other",1.14635094050559,24.753309540123,89.8907351293046,30.0491012932295,"grass","other","grass_to_other",2004
"grass_to_rough",482.354808536495,612.290697115416,752.481698563574,671.309405524892,"grass","rough","grass_to_rough",2004
"grass_to_urban",3.65117874174537,62.7635563638639,139.226752093974,64.1917030846762,"grass","urban","grass_to_urban",2004
"grass_to_woods",3.11981687660023,46.2155803541391,144.805610670154,65.8215965157222,"grass","woods","grass_to_woods",2004
"other_to_crops",1.28984969095159,19.7000590556221,74.9755541753354,5.61405502359033,"other","crops","other_to_crops",2004
"other_to_grass",0.551950574174828,19.5347875985628,61.6580922575358,17.519280693206,"other","grass","other_to_grass",2004
"other_to_rough",2.2662584371216,30.0861543634344,82.8149721293613,26.713501005826,"other","rough","other_to_rough",2004
"other_to_urban",0.76385582308428,19.8781168656313,65.1848846462914,9.25704311260521,"other","urban","other_to_urban",2004
"other_to_woods",0.488594822275939,17.9513386059761,79.993119072625,2.04460490043598,"other","woods","other_to_woods",2004
"rough_to_crops",14.828719584379,88.0482472908093,197.195940223766,71.4639963681882,"rough","crops","rough_to_crops",2004
"rough_to_grass",409.290840019921,549.731587264213,680.171234229988,629.205263540629,"rough","grass","rough_to_grass",2004
"rough_to_other",4.04047909018625,53.6958571368933,127.800353087442,53.2082250912188,"rough","other","rough_to_other",2004
"rough_to_urban",2.44221473843955,45.767374750886,119.147373531122,65.3942650581695,"rough","urban","rough_to_urban",2004
"rough_to_woods",17.8823131635224,104.606333693936,220.491377268484,106.468803247279,"rough","woods","rough_to_woods",2004
"urban_to_crops",1.86662042531202,30.0189466010963,90.6935168400387,24.930758799232,"urban","crops","urban_to_crops",2004
"urban_to_grass",1.42371441507485,31.6392894045409,91.5582399024074,22.4257192236356,"urban","grass","urban_to_grass",2004
"urban_to_other",0.987116724577598,20.022590699368,83.1810642826541,17.5827324939062,"urban","other","urban_to_other",2004
"urban_to_rough",2.20179705441718,36.5616250398757,112.084876506043,23.392252877823,"urban","rough","urban_to_rough",2004
"urban_to_woods",0.748578833284381,21.3764514956804,70.5790025274007,40.2790128099243,"urban","woods","urban_to_woods",2004
"woods_to_crops",1.6251668477874,28.3071156918928,89.4631451641841,27.2510957912405,"woods","crops","woods_to_crops",2004
"woods_to_grass",0.738398456215264,23.159942738264,86.0788370192295,8.15868458136124,"woods","grass","woods_to_grass",2004
"woods_to_other",0.422276794120146,12.5123136923883,43.5891714927359,0.724984526318421,"woods","other","woods_to_other",2004
"woods_to_rough",1.80730048616262,34.3446494113073,104.952394762938,18.7380028325593,"woods","rough","woods_to_rough",2004
"woods_to_urban",0.693450367414712,16.2138060631445,67.6104740578088,12.06986616103,"woods","urban","woods_to_urban",2004
"crops_to_grass",596.095307331374,728.450729604937,854.555834954496,724.681099282478,"crops","grass","crops_to_grass",2005
"crops_to_other",0.86116091561787,23.7848724500379,81.7148553856449,24.2237017992617,"crops","other","crops_to_other",2005
"crops_to_rough",52.5377614587464,157.523294283891,266.399423360352,205.98601178866,"crops","rough","crops_to_rough",2005
"crops_to_urban",4.77948674597029,52.4032372980066,136.430526588821,40.932105364212,"crops","urban","crops_to_urban",2005
"crops_to_woods",1.52115933428084,49.1677611996581,139.186350522981,51.4875077395688,"crops","woods","crops_to_woods",2005
"grass_to_crops",264.510191595178,391.12093681472,509.920383443228,431.218028531928,"grass","crops","grass_to_crops",2005
"grass_to_other",0.938997820352654,24.0427971178313,80.0127330196752,12.9745640606889,"grass","other","grass_to_other",2005
"grass_to_rough",482.337948464376,605.731453875833,723.168745606007,586.190120933142,"grass","rough","grass_to_rough",2005
"grass_to_urban",2.91055882893122,52.1124634331333,137.808914358544,23.6084748857897,"grass","urban","grass_to_urban",2005
"grass_to_woods",1.44380337411196,39.2697666786833,119.081737627312,65.8901252269212,"grass","woods","grass_to_woods",2005
"other_to_crops",0.688856918666242,21.7326559925928,78.3594377863902,1.21597866766228,"other","crops","other_to_crops",2005
"other_to_grass",0.62945297662564,18.9587872138333,69.441706716572,16.5723211842207,"other","grass","other_to_grass",2005
"other_to_rough",2.63588704092432,37.0890643665441,106.760855873986,5.91884478143799,"other","rough","other_to_rough",2005
"other_to_urban",0.666866578158406,18.2968299114246,67.6121945073648,40.7394963489765,"other","urban","other_to_urban",2005
"other_to_woods",0.696382929930855,17.5345398336404,71.1159579149601,9.22328647442757,"other","woods","other_to_woods",2005
"rough_to_crops",8.70982960716301,84.3124051212145,173.330078069141,75.7895720319753,"rough","crops","rough_to_crops",2005
"rough_to_grass",430.026211387006,569.166319036382,690.257765989086,573.096383043311,"rough","grass","rough_to_grass",2005
"rough_to_other",3.52843954141633,45.7998903830112,118.744672797482,19.9797787615605,"rough","other","rough_to_other",2005
"rough_to_urban",1.9405644758825,44.4134618791625,105.39545304354,34.7413252605211,"rough","urban","rough_to_urban",2005
"rough_to_woods",4.72012244171352,84.1521763716877,185.251778412832,104.789377306333,"rough","woods","rough_to_woods",2005
"urban_to_crops",1.5055461590129,30.1873540248071,97.569225091156,42.0931948574387,"urban","crops","urban_to_crops",2005
"urban_to_grass",1.51704788141859,29.5717391406892,92.0865242820823,43.1486312357661,"urban","grass","urban_to_grass",2005
"urban_to_other",0.738199037720822,20.048863932294,68.2820885893705,20.1844145495343,"urban","other","urban_to_other",2005
"urban_to_rough",3.9589716616249,43.5079582021438,112.071919189938,10.810342514381,"urban","rough","urban_to_rough",2005
"urban_to_woods",1.18473384164893,26.473691701304,86.019092667948,4.48495378963015,"urban","woods","urban_to_woods",2005
"woods_to_crops",0.649998747186073,22.8052615028663,82.6431859595119,58.2421336605687,"woods","crops","woods_to_crops",2005
"woods_to_grass",0.975929086039326,24.0163095115698,85.2036016406935,16.2213897329336,"woods","grass","woods_to_grass",2005
"woods_to_other",0.613988470503563,15.4995190124974,61.0283146595555,6.64332248968139,"woods","other","woods_to_other",2005
"woods_to_rough",1.35648954693442,33.777165938125,105.480347338497,41.3137899982421,"woods","rough","woods_to_rough",2005
"woods_to_urban",0.611908300389944,20.2272626772357,74.6940737126221,15.899767050252,"woods","urban","woods_to_urban",2005
"crops_to_grass",669.898501632031,807.303366099808,949.565094689731,821.082476105832,"crops","grass","crops_to_grass",2006
"crops_to_other",0.816981401998412,28.3322698948886,91.5267462629226,40.4688976443614,"crops","other","crops_to_other",2006
"crops_to_rough",95.7224691906166,197.605283503921,318.402183626199,200.006805576549,"crops","rough","crops_to_rough",2006
"crops_to_urban",4.11815235842071,56.0506552011852,157.730653846032,65.4718006697687,"crops","urban","crops_to_urban",2006
"crops_to_woods",1.83619642789151,48.5678800762892,149.870320127718,48.8434734271389,"crops","woods","crops_to_woods",2006
"grass_to_crops",196.775424800635,310.789536649987,433.25831325791,385.273256646069,"grass","crops","grass_to_crops",2006
"grass_to_other",1.01065229485483,24.7718426987803,82.5905683487089,5.82276784025503,"grass","other","grass_to_other",2006
"grass_to_rough",507.459008106028,627.329982492373,742.884167973905,644.015516991871,"grass","rough","grass_to_rough",2006
"grass_to_urban",1.74988864151957,39.3961575872612,130.51749337201,1.2298188141965,"grass","urban","grass_to_urban",2006
"grass_to_woods",0.86695126911287,41.3294888501202,134.533685103476,42.579880151382,"grass","woods","grass_to_woods",2006
"other_to_crops",1.12294517295167,17.1791144120982,67.6880960500527,1.76858528533528,"other","crops","other_to_crops",2006
"other_to_grass",0.980531711760762,20.2763616001658,71.0650110015465,3.54741054326584,"other","grass","other_to_grass",2006
"other_to_rough",1.63010052371431,36.951261644145,103.871330927016,10.1301625443661,"other","rough","other_to_rough",2006
"other_to_urban",1.07195787588374,20.8557727250648,80.0727743231799,33.432858813256,"other","urban","other_to_urban",2006
"other_to_woods",0.624939345118874,14.8244444966957,61.4937598154858,39.4589752951293,"other","woods","other_to_woods",2006
"rough_to_crops",4.70230134262866,58.493632277095,143.382533763105,38.6557561849617,"rough","crops","rough_to_crops",2006
"rough_to_grass",400.777883809144,537.810752289019,654.844690587938,555.019903638669,"rough","grass","rough_to_grass",2006
"rough_to_other",1.83847723126495,28.9087073169726,92.1046324100615,12.5030577951319,"rough","other","rough_to_other",2006
"rough_to_urban",1.65507704285748,37.7841412747939,111.69989142288,28.1603715315193,"rough","urban","rough_to_urban",2006
"rough_to_woods",8.23772381702648,77.1813913431731,168.04734087284,22.889407162694,"rough","woods","rough_to_woods",2006
"urban_to_crops",1.50623060101034,24.8758016314523,77.9581505352161,20.3039790323992,"urban","crops","urban_to_crops",2006
"urban_to_grass",3.76599440500646,37.6175185213767,106.083743938892,35.9421047623699,"urban","grass","urban_to_grass",2006
"urban_to_other",0.474712451029681,19.4803812092306,70.9246649585192,1.09834425889461,"urban","other","urban_to_other",2006
"urban_to_rough",3.04708005896321,53.0359197006645,120.27147470581,39.1981891778999,"urban","rough","urban_to_rough",2006
"urban_to_woods",0.561913068225726,26.090096940781,85.9276420448259,49.3428366766135,"urban","woods","urban_to_woods",2006
"woods_to_crops",0.809291489684216,22.1264012202538,76.8711212574915,23.0578383192948,"woods","crops","woods_to_crops",2006
"woods_to_grass",0.984211473157093,27.1690707317364,91.7147442227443,8.24260122231859,"woods","grass","woods_to_grass",2006
"woods_to_other",0.356905300440483,14.3455504997877,60.5887493165716,7.46195700667252,"woods","other","woods_to_other",2006
"woods_to_rough",3.27491571148323,45.5193527117737,127.882535980236,45.4041090090885,"woods","rough","woods_to_rough",2006
"woods_to_urban",0.876218769905238,17.0230310402959,64.5735586693047,34.4954649843572,"woods","urban","woods_to_urban",2006
"crops_to_grass",545.502590411818,676.835360128113,793.972604973815,745.55550787011,"crops","grass","crops_to_grass",2007
"crops_to_other",1.03981533010595,26.3273999998411,92.1281031439343,30.8797053432456,"crops","other","crops_to_other",2007
"crops_to_rough",37.6797876630544,141.707118016995,234.208857439881,140.264194033455,"crops","rough","crops_to_rough",2007
"crops_to_urban",2.47061879112595,45.0696700851089,125.618015141287,33.0502330554057,"crops","urban","crops_to_urban",2007
"crops_to_woods",1.7426944368412,42.9826160418453,117.140021432259,28.4205169001751,"crops","woods","crops_to_woods",2007
"grass_to_crops",312.79108616416,440.81501694954,552.744177123708,481.639661624351,"grass","crops","grass_to_crops",2007
"grass_to_other",1.12698069121967,23.7500095871221,94.4445688203951,17.4865346728313,"grass","other","grass_to_other",2007
"grass_to_rough",420.458657207711,554.297567818525,676.496517946011,569.599566775121,"grass","rough","grass_to_rough",2007
"grass_to_urban",7.14505668706084,68.3696327725442,158.32924122869,51.6332422460552,"grass","urban","grass_to_urban",2007
"grass_to_woods",2.90613764532999,44.4957530310672,134.076378177404,17.8075720042677,"grass","woods","grass_to_woods",2007
"other_to_crops",0.412718062259248,19.6162537109626,71.6491191288048,6.06927154242417,"other","crops","other_to_crops",2007
"other_to_grass",0.893834753839872,18.9991417949559,69.401072940093,25.1767599752319,"other","grass","other_to_grass",2007
"other_to_rough",0.577070556538282,22.0505342869212,81.3481069486012,10.7451802860936,"other","rough","other_to_rough",2007
"other_to_urban",0.904726273128001,16.6362654980426,60.5380710715416,30.7404775338633,"other","urban","other_to_urban",2007
"other_to_woods",0.823557430301134,15.2218184843016,65.3199529067041,15.0446058324571,"other","woods","other_to_woods",2007
"rough_to_crops",18.6763682843654,105.453716694987,204.807593734468,94.794320613751,"rough","crops","rough_to_crops",2007
"rough_to_grass",473.450939901035,595.640028598997,730.265048779565,552.728223934345,"rough","grass","rough_to_grass",2007
"rough_to_other",4.59255266178183,57.6154233982509,135.8788477209,60.7729694479181,"rough","other","rough_to_other",2007
"rough_to_urban",2.34113495490433,59.1156032291524,146.866378448669,94.7480105508487,"rough","urban","rough_to_urban",2007
"rough_to_woods",22.9882447835225,119.278304134389,204.020156799165,157.374639139438,"rough","woods","rough_to_woods",2007
"urban_to_crops",2.25914637799928,33.3915186290557,105.099038619083,55.5743305840299,"urban","crops","urban_to_crops",2007
"urban_to_grass",0.61937598440956,29.6665440320822,95.1923643652149,15.4317486094298,"urban","grass","urban_to_grass",2007
"urban_to_other",0.930429155875038,20.4838873259512,61.9794621621076,14.6575803979676,"urban","other","urban_to_other",2007
"urban_to_rough",1.41863223601977,30.0355837992445,100.423912545356,10.2377706883292,"urban","rough","urban_to_rough",2007
"urban_to_woods",1.06829775175748,19.3725416903613,77.9458246896804,41.097586636829,"urban","woods","urban_to_woods",2007
"woods_to_crops",0.917932112750359,19.2557806869571,82.7475456288979,21.0292898800901,"woods","crops","woods_to_crops",2007
"woods_to_grass",0.879033541337864,22.5686474578514,89.3128761023253,28.8124535559326,"woods","grass","woods_to_grass",2007
"woods_to_other",0.567181619142028,14.0667065701562,49.8474256621805,9.30298431374983,"woods","other","woods_to_other",2007
"woods_to_rough",2.11058531869014,33.4230637603739,114.771852416779,27.3146083051111,"woods","rough","woods_to_rough",2007
"woods_to_urban",0.58654399852735,16.9256774202195,59.8539243059533,12.7292211034175,"woods","urban","woods_to_urban",2007
"crops_to_grass",567.713935257583,693.686137467527,815.841790844487,749.20059907842,"crops","grass","crops_to_grass",2008
"crops_to_other",1.13404766668442,22.6210545173661,84.9580577772205,14.7947524085864,"crops","other","crops_to_other",2008
"crops_to_rough",74.9994438139528,166.663703544208,257.3449204766,151.367868251486,"crops","rough","crops_to_rough",2008
"crops_to_urban",2.66388888921159,50.3668570137223,144.554446475731,42.1195198485278,"crops","urban","crops_to_urban",2008
"crops_to_woods",2.17995554829384,42.5454539148447,123.128084195343,11.4118820791611,"crops","woods","crops_to_woods",2008
"grass_to_crops",273.709873291975,408.541014983248,536.239084421738,451.387235449837,"grass","crops","grass_to_crops",2008
"grass_to_other",0.773419738230649,22.1176981186041,76.6538850786828,14.2761924658567,"grass","other","grass_to_other",2008
"grass_to_rough",474.191320589199,615.882855110304,729.537390642909,584.430944541585,"grass","rough","grass_to_rough",2008
"grass_to_urban",2.68369586059112,47.7507963673155,138.315293731637,57.1277059088897,"grass","urban","grass_to_urban",2008
"grass_to_woods",1.85164500006932,39.8643155708806,116.526018562299,28.727141952555,"grass","woods","grass_to_woods",2008
"other_to_crops",0.791503536597934,22.7715368216816,73.7810601469153,22.239082859097,"other","crops","other_to_crops",2008
"other_to_grass",0.781522296359063,21.9084674579935,86.3479000260229,9.10654668518549,"other","grass","other_to_grass",2008
"other_to_rough",1.06140029659575,32.8389776199933,100.96638869684,32.0415062999226,"other","rough","other_to_rough",2008
"other_to_urban",0.41717521149579,18.2745843939483,60.3841637465071,11.4500450185942,"other","urban","other_to_urban",2008
"other_to_woods",0.464315599278472,18.1982569793764,66.7534342996675,28.8899962384028,"other","woods","other_to_woods",2008
"rough_to_crops",5.30226279197201,81.9254150602832,177.941839801128,64.9134285143399,"rough","crops","rough_to_crops",2008
"rough_to_grass",413.153870133191,538.714095342897,653.995211908557,503.888333281317,"rough","grass","rough_to_grass",2008
"rough_to_other",2.89463567632167,45.9436471633456,123.577575927611,24.2777497612867,"rough","other","rough_to_other",2008
"rough_to_urban",2.55337455734369,45.692947365303,115.813514706891,31.5815131838919,"rough","urban","rough_to_urban",2008
"rough_to_woods",6.26999100592021,78.8168883598716,160.685863188621,142.890763952776,"rough","woods","rough_to_woods",2008
"urban_to_crops",1.57475056631151,32.0727387569341,95.0798855872032,18.995041838294,"urban","crops","urban_to_crops",2008
"urban_to_grass",1.77872094527811,36.4522133992089,97.8774758543664,34.8362077077531,"urban","grass","urban_to_grass",2008
"urban_to_other",0.654800908952585,17.2037414576145,69.0321332979301,13.1770772039519,"urban","other","urban_to_other",2008
"urban_to_rough",2.17112995354048,35.2097952048069,112.864702789006,34.0737944909291,"urban","rough","urban_to_rough",2008
"urban_to_woods",0.987915542082703,23.4691633919988,83.0345116051848,10.8626900402708,"urban","woods","urban_to_woods",2008
"woods_to_crops",1.07946154299575,23.4052492043774,86.0012626892992,8.25332271527805,"woods","crops","woods_to_crops",2008
"woods_to_grass",1.34172833093905,26.0845348046393,89.1721086911979,66.104104241873,"woods","grass","woods_to_grass",2008
"woods_to_other",0.354220197656852,12.7156617103509,58.5583117899872,23.7650312741916,"woods","other","woods_to_other",2008
"woods_to_rough",0.76729552212037,34.0481004714738,124.336084626427,53.1347302599493,"woods","rough","woods_to_rough",2008
"woods_to_urban",1.00993301600515,20.8270040918555,69.41989868184,7.71779821509606,"woods","urban","woods_to_urban",2008
"crops_to_grass",537.846469762008,675.255326942073,789.921791728607,664.370204122993,"crops","grass","crops_to_grass",2009
"crops_to_other",0.830751022850644,24.1854151931386,80.2576513607936,18.377555758733,"crops","other","crops_to_other",2009
"crops_to_rough",25.3221125752508,120.013888178785,217.519018747774,105.979888551709,"crops","rough","crops_to_rough",2009
"crops_to_urban",2.00883780224594,37.8250629631002,110.865198125514,39.5479258059685,"crops","urban","crops_to_urban",2009
"crops_to_woods",1.99294218713212,30.6338368063397,109.032449268025,23.4353943677097,"crops","woods","crops_to_woods",2009
"grass_to_crops",317.374727957312,452.55890694782,556.665193709513,420.670063703211,"grass","crops","grass_to_crops",2009
"grass_to_other",1.09628811283801,22.0604883730932,89.5149499524852,17.6131857543703,"grass","other","grass_to_other",2009
"grass_to_rough",400.887465872801,542.573706775872,670.54237670386,593.339887874505,"grass","rough","grass_to_rough",2009
"grass_to_urban",1.72974283691214,46.4022950573207,128.730609050972,35.8753033198667,"grass","urban","grass_to_urban",2009
"grass_to_woods",1.83202706588688,40.2718577408742,129.94521373133,26.3738028152504,"grass","woods","grass_to_woods",2009
"other_to_crops",0.771764366629378,23.2237574496539,67.6557336183993,25.8918781613271,"other","crops","other_to_crops",2009
"other_to_grass",0.573166443367623,20.567437513509,70.3650863386197,39.0620952724246,"other","grass","other_to_grass",2009
"other_to_rough",1.52116043573981,32.683984452513,100.175886764975,24.158489565867,"other","rough","other_to_rough",2009
"other_to_urban",0.600280681659217,19.0096489722641,70.2886591042658,24.9066013131891,"other","urban","other_to_urban",2009
"other_to_woods",0.589620611121432,15.621614899476,75.1247098793237,1.18637631048475,"other","woods","other_to_woods",2009
"rough_to_crops",27.3190847180821,118.46000791349,218.773712062454,77.8367659816243,"rough","crops","rough_to_crops",2009
"rough_to_grass",458.953715737379,599.817319935036,724.856244335791,645.069044596788,"rough","grass","rough_to_grass",2009
"rough_to_other",2.30481821973641,46.753104369689,113.360609104676,63.8542904511533,"rough","other","rough_to_other",2009
"rough_to_urban",3.23063413951299,50.9085006645502,136.077653574496,22.5597530116772,"rough","urban","rough_to_urban",2009
"rough_to_woods",16.4111208229784,102.358996537183,200.958489524923,141.372552178978,"rough","woods","rough_to_woods",2009
"urban_to_crops",2.16983738865691,32.818757170577,98.1519834980872,16.4148006312085,"urban","crops","urban_to_crops",2009
"urban_to_grass",1.55941509574514,28.6708347151169,99.9609362959825,7.30007817996435,"urban","grass","urban_to_grass",2009
"urban_to_other",0.800764756046807,16.1529472623126,58.27645925272,11.1546330956001,"urban","other","urban_to_other",2009
"urban_to_rough",1.92800541524537,32.7582178447947,105.190834707866,20.7189068428461,"urban","rough","urban_to_rough",2009
"urban_to_woods",1.42502278091481,20.8492900710121,75.2410137040886,23.8441000566435,"urban","woods","urban_to_woods",2009
"woods_to_crops",1.31150104058894,32.7729683144078,94.0741888432766,33.4557152579946,"woods","crops","woods_to_crops",2009
"woods_to_grass",1.17206948605802,26.6822116977702,90.8892317244659,3.37610308439509,"woods","grass","woods_to_grass",2009
"woods_to_other",0.719961657757839,15.0989158918735,51.4740055452417,1.21540423216007,"woods","other","woods_to_other",2009
"woods_to_rough",1.60819892176689,32.3280911121826,96.6759283186644,41.5853307287136,"woods","rough","woods_to_rough",2009
"woods_to_urban",1.21507047060051,20.5594685716711,77.9188666018043,28.943550563267,"woods","urban","woods_to_urban",2009
"crops_to_grass",558.386435013855,679.322127354023,790.061907595691,717.653135599671,"crops","grass","crops_to_grass",2010
"crops_to_other",1.51116629980856,29.7389331886581,94.3974317437137,42.9390528836686,"crops","other","crops_to_other",2010
"crops_to_rough",45.9909203381876,135.217700529796,245.228878895973,98.2968368041869,"crops","rough","crops_to_rough",2010
"crops_to_urban",7.75573481288221,60.1893964340634,141.520941504897,23.2694396703563,"crops","urban","crops_to_urban",2010
"crops_to_woods",2.14855316330644,41.1498278287619,106.235641982231,42.6677637524985,"crops","woods","crops_to_woods",2010
"grass_to_crops",322.970119462605,447.198288332722,586.939834046534,422.701747734393,"grass","crops","grass_to_crops",2010
"grass_to_other",2.01547377562385,30.1661036078437,95.9698970056834,37.6564982750177,"grass","other","grass_to_other",2010
"grass_to_rough",449.019571414411,562.626877451358,675.951429922562,632.698094196124,"grass","rough","grass_to_rough",2010
"grass_to_urban",6.91437797238059,69.8523586365725,157.256860056449,116.172476047005,"grass","urban","grass_to_urban",2010
"grass_to_woods",3.54609208667458,69.5041503900945,162.704781770465,25.6123877720282,"grass","woods","grass_to_woods",2010
"other_to_crops",0.713925832181437,13.9999246989726,52.4856595003588,11.9866456480952,"other","crops","other_to_crops",2010
"other_to_grass",0.772734812730945,15.963920123357,57.8800749760021,0.925941788155282,"other","grass","other_to_grass",2010
"other_to_rough",0.65789508226553,18.0791956926419,73.4173704787563,5.55626722847377,"other","rough","other_to_rough",2010
"other_to_urban",0.565058524264924,16.0614555561306,59.880201389886,10.2339969028097,"other","urban","other_to_urban",2010
"other_to_woods",0.535029188352652,14.046956149546,51.9023343015165,3.60587890119235,"other","woods","other_to_woods",2010
"rough_to_crops",9.75354279121456,98.3005774987702,206.646671025043,95.6450006616805,"rough","crops","rough_to_crops",2010
"rough_to_grass",389.175190914906,511.576608144547,620.865269970388,527.122924335338,"rough","grass","rough_to_grass",2010
"rough_to_other",11.6445519338925,70.4979779086415,142.454151403995,76.6608839671736,"rough","other","rough_to_other",2010
"rough_to_urban",8.45606448991608,70.9239470867534,153.308142410433,61.8101257664172,"rough","urban","rough_to_urban",2010
"rough_to_woods",29.6248230973658,132.209051568901,239.180392031488,155.983065151201,"rough","woods","rough_to_woods",2010
"urban_to_crops",0.77744317157991,20.9869747316085,77.0064084435327,46.4726554020514,"urban","crops","urban_to_crops",2010
"urban_to_grass",1.1486038342829,20.9273778163578,66.0895789014491,3.43644616536124,"urban","grass","urban_to_grass",2010
"urban_to_other",0.50282398176105,18.8537412059969,69.8059991444427,9.0293323523818,"urban","other","urban_to_other",2010
"urban_to_rough",0.959249283832285,21.2240312767082,76.9127622268951,32.5480302744685,"urban","rough","urban_to_rough",2010
"urban_to_woods",0.661613093049659,17.5971304204025,68.9461895314179,3.40019600383347,"urban","woods","urban_to_woods",2010
"woods_to_crops",0.613549219812856,19.5968800160694,75.4766919050889,16.1366421445273,"woods","crops","woods_to_crops",2010
"woods_to_grass",0.899886261462968,17.9735924961322,67.3197762853686,13.5121811634197,"woods","grass","woods_to_grass",2010
"woods_to_other",0.476797199502728,17.7296721957617,69.0859130427984,20.6382702987119,"woods","other","woods_to_other",2010
"woods_to_rough",1.29707653224537,22.0353837201427,85.7612583215339,9.6344263549139,"woods","rough","woods_to_rough",2010
"woods_to_urban",0.717092103297472,14.2733184278813,69.6056908401026,10.1939180515531,"woods","urban","woods_to_urban",2010
"crops_to_grass",509.865046303115,642.630504719276,750.644225084397,672.705814254034,"crops","grass","crops_to_grass",2011
"crops_to_other",1.00005424714372,16.8450738578673,74.2076592192852,16.804229266863,"crops","other","crops_to_other",2011
"crops_to_rough",8.58242408779034,80.2615929266449,183.750807891648,64.5246914596903,"crops","rough","crops_to_rough",2011
"crops_to_urban",1.48352558507913,31.8732729479161,102.332971909575,16.379100801173,"crops","urban","crops_to_urban",2011
"crops_to_woods",1.88745142904698,30.8787859228571,102.690204717474,62.8290200840697,"crops","woods","crops_to_woods",2011
"grass_to_crops",380.957787289069,495.476876490617,614.504635464099,515.171087225288,"grass","crops","grass_to_crops",2011
"grass_to_other",0.650094725060096,20.5267488573291,79.4893898349527,12.4038529133782,"grass","other","grass_to_other",2011
"grass_to_rough",373.087410363931,497.793680928883,627.957732423277,492.195173321211,"grass","rough","grass_to_rough",2011
"grass_to_urban",2.36740877104293,49.066227932164,138.048811331907,71.5993070661302,"grass","urban","grass_to_urban",2011
